"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2006","y_2014"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","DK01","Hovedstaden","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1999864.0","3503450.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","DK02","Sjaelland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1258765.0","1352713.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","DK03","Syddanmark","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2499986.0","1965683.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","DK04","Midtjylland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2030619.0","2324232.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","DK05","Nordjylland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1148781.0","886863.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EE00","Eesti","","3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","11563749.0","12506210.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL30","Attiki","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","7531807.0","8986017.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL41","Boreio Aigaio","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1023432.0","221809.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL42","Notio Aigaio","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2140394.0","542979.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL43","Kriti","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1477278.0","906346.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL51","Anatoliki Makedonia, Thraki","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1099000.0","945404.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL52","Kentriki Makedonia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3166659.0","3626796.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL53","Ditiki Makedonia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4687060.0","428204.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL54"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","529151.0","573364.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL61"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1196481.0","1275413.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL62"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1839798.0","327864.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL63","Ditiki Ellada","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2034015.0","1067978.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL64","Sterea Ellada","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1070825.0","951243.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","EL65","Peloponnisos","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1720138.0","1148936.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES11","Galicia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4431346.0","3609515.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES12","Principado de Asturias","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2288948.0","1381989.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES13","Cantabria","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1275254.0","958957.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES21","Pais Vasco","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","5264850.0","3967625.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES22","Comunidad Foral de Navarra","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1140033.0","1234849.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES23","La Rioja","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","589517.0","548295.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES24","Aragon","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1889332.0","2251605.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES30","Comunidad de Madrid","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","10685148.0","8729225.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES41","Castilla Y Leon","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3390895.0","4007292.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES42","Castilla-La Mancha","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2909445.0","3216354.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES43","","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1526828.0","1439154.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES51","Cataluna","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","12388652.0","12717420.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES52","Comunidad Valenciana","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","7875207.0","7416767.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES53","Illes Balears","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2081832.0","885596.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES61","Andalucia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","10804975.0","9930666.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES62"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1877282.0","2263113.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES63","Ciudad Autonoma de Ceuta","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","955820.0","29745.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES64","Ciudad Autonoma de Melilla","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","870414.0","13688.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ES70"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4016501.0","1768981.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FI19"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6958073.0","3409992.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FI1B"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6366712.0","4509611.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FI1C","Etela-Suomi","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6143405.0","2917227.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FI1D","Pohjois- Ja Ita-Suomi","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6350308.0","2805546.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FI20","Aland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","69990.0","57583.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR10","Ile de France","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","15692431.0","18988882.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR21","Champagne-Ardenne","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2351000.0","1916472.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR22","Picardie","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3015507.0","2683256.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR23","Haute-Normandie","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3291375.0","2672306.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR24","Centre","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4113737.0","3585631.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR25","Basse-Normandie","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2242982.0","2128391.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR26","Bourgogne","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2668426.0","2453334.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR30","Nord - Pas-de-Calais","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6273277.0","5674740.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR41","Lorraine","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3879345.0","3223022.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR42","Alsace","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3055856.0","2721720.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR43","Franche-Comte","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1983651.0","1615835.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR51","Pays de la Loire","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","5094130.0","5321123.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","FR52","Bretagne","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4268152.0","4711788.0"
